"tip_label","tip_node","parent_node","child_node"
"2773858004",141,3962,3986
"2773858004",141,3961,3962
"2773858004",141,3960,3961
"2773858004",141,3844,3960
"2773858004",141,3843,3844
"2773858004",141,3842,3843
"2773858004",141,3841,3842
"2773858004",141,3840,3841
"2773858004",141,3839,3840
"2773858004",141,3838,3839
"2773858004",141,3837,3838
"2773858004",141,3836,3837
"2773858004",141,3835,3836
"2773858004",141,3834,3835
"2773858004",141,3833,3834
"2773858004",141,3832,3833
"2773858004",141,3831,3832
"2773858004",141,3830,3831
"2773858004",141,3829,3830
"2773858004",141,3828,3829
"2773858004",141,3827,3828
"2773858004",141,3826,3827
"2773858004",141,3825,3826
"2773858004",141,3824,3825
"2773858004",141,3823,3824
"2657245519",142,3993,142
"2657245519",142,3992,3993
"2657245519",142,3991,3992
"2657245519",142,3990,3991
"2657245519",142,3989,3990
"2657245519",142,3988,3989
"2657245519",142,3987,3988
"2657245519",142,3986,3987
"2657245519",142,3962,3986
"2657245519",142,3961,3962
"2657245519",142,3960,3961
"2657245519",142,3844,3960
"2657245519",142,3843,3844
"2657245519",142,3842,3843
"2657245519",142,3841,3842
"2657245519",142,3840,3841
"2657245519",142,3839,3840
"2657245519",142,3838,3839
"2657245519",142,3837,3838
"2657245519",142,3836,3837
"2657245519",142,3835,3836
"2657245519",142,3834,3835
"2657245519",142,3833,3834
"2657245519",142,3832,3833
"2657245519",142,3831,3832
"2657245519",142,3830,3831
"2657245519",142,3829,3830
"2657245519",142,3828,3829
"2657245519",142,3827,3828
"2657245519",142,3826,3827
"2657245519",142,3825,3826
"2657245519",142,3824,3825
"2657245519",142,3823,3824
"651324058",143,3993,143
"651324058",143,3992,3993
"651324058",143,3991,3992
"651324058",143,3990,3991
"651324058",143,3989,3990
"651324058",143,3988,3989
"651324058",143,3987,3988
"651324058",143,3986,3987
"651324058",143,3962,3986
"651324058",143,3961,3962
"651324058",143,3960,3961
"651324058",143,3844,3960
"651324058",143,3843,3844
"651324058",143,3842,3843
"651324058",143,3841,3842
"651324058",143,3840,3841
"651324058",143,3839,3840
"651324058",143,3838,3839
"651324058",143,3837,3838
"651324058",143,3836,3837
"651324058",143,3835,3836
"651324058",143,3834,3835
"651324058",143,3833,3834
"651324058",143,3832,3833
"651324058",143,3831,3832
"651324058",143,3830,3831
"651324058",143,3829,3830
"651324058",143,3828,3829
"651324058",143,3827,3828
"651324058",143,3826,3827
"651324058",143,3825,3826
"651324058",143,3824,3825
"651324058",143,3823,3824
"2700989144",144,3996,144
"2700989144",144,3995,3996
"2700989144",144,3994,3995
"2700989144",144,3992,3994
"2700989144",144,3991,3992
"2700989144",144,3990,3991
"2700989144",144,3989,3990
"2700989144",144,3988,3989
"2700989144",144,3987,3988
"2700989144",144,3986,3987
"2700989144",144,3962,3986
"2700989144",144,3961,3962
"2700989144",144,3960,3961
"2700989144",144,3844,3960
"2700989144",144,3843,3844
"2700989144",144,3842,3843
"2700989144",144,3841,3842
"2700989144",144,3840,3841
"2700989144",144,3839,3840
"2700989144",144,3838,3839
"2700989144",144,3837,3838
"2700989144",144,3836,3837
"2700989144",144,3835,3836
"2700989144",144,3834,3835
"2700989144",144,3833,3834
"2700989144",144,3832,3833
"2700989144",144,3831,3832
"2700989144",144,3830,3831
"2700989144",144,3829,3830
"2700989144",144,3828,3829
"2700989144",144,3827,3828
"2700989144",144,3826,3827
"2700989144",144,3825,3826
"2700989144",144,3824,3825
"2700989144",144,3823,3824
"2816332337",145,3997,145
"2816332337",145,3996,3997
"2816332337",145,3995,3996
"2816332337",145,3994,3995
"2816332337",145,3992,3994
"2816332337",145,3991,3992
"2816332337",145,3990,3991
"2816332337",145,3989,3990
"2816332337",145,3988,3989
"2816332337",145,3987,3988
"2816332337",145,3986,3987
"2816332337",145,3962,3986
"2816332337",145,3961,3962
"2816332337",145,3960,3961
"2816332337",145,3844,3960
"2816332337",145,3843,3844
"2816332337",145,3842,3843
"2816332337",145,3841,3842
"2816332337",145,3840,3841
"2816332337",145,3839,3840
"2816332337",145,3838,3839
"2816332337",145,3837,3838
"2816332337",145,3836,3837
"2816332337",145,3835,3836
"2816332337",145,3834,3835
"2816332337",145,3833,3834
"2816332337",145,3832,3833
"2816332337",145,3831,3832
"2816332337",145,3830,3831
"2816332337",145,3829,3830
"2816332337",145,3828,3829
"2816332337",145,3827,3828
"2816332337",145,3826,3827
"2816332337",145,3825,3826
"2816332337",145,3824,3825
"2816332337",145,3823,3824
"2671181128",146,3998,146
"2671181128",146,3997,3998
"2671181128",146,3996,3997
"2671181128",146,3995,3996
"2671181128",146,3994,3995
"2671181128",146,3992,3994
"2671181128",146,3991,3992
"2671181128",146,3990,3991
"2671181128",146,3989,3990
"2671181128",146,3988,3989
"2671181128",146,3987,3988
"2671181128",146,3986,3987
"2671181128",146,3962,3986
"2671181128",146,3961,3962
"2671181128",146,3960,3961
"2671181128",146,3844,3960
"2671181128",146,3843,3844
"2671181128",146,3842,3843
"2671181128",146,3841,3842
"2671181128",146,3840,3841
"2671181128",146,3839,3840
"2671181128",146,3838,3839
"2671181128",146,3837,3838
"2671181128",146,3836,3837
"2671181128",146,3835,3836
"2671181128",146,3834,3835
"2671181128",146,3833,3834
"2671181128",146,3832,3833
"2671181128",146,3831,3832
"2671181128",146,3830,3831
"2671181128",146,3829,3830
"2671181128",146,3828,3829
"2671181128",146,3827,3828
"2671181128",146,3826,3827
"2671181128",146,3825,3826
"2671181128",146,3824,3825
"2671181128",146,3823,3824
"2877511904",147,3998,147
"2877511904",147,3997,3998
"2877511904",147,3996,3997
"2877511904",147,3995,3996
"2877511904",147,3994,3995
"2877511904",147,3992,3994
"2877511904",147,3991,3992
"2877511904",147,3990,3991
"2877511904",147,3989,3990
"2877511904",147,3988,3989
"2877511904",147,3987,3988
"2877511904",147,3986,3987
"2877511904",147,3962,3986
"2877511904",147,3961,3962
"2877511904",147,3960,3961
"2877511904",147,3844,3960
"2877511904",147,3843,3844
"2877511904",147,3842,3843
"2877511904",147,3841,3842
"2877511904",147,3840,3841
"2877511904",147,3839,3840
"2877511904",147,3838,3839
"2877511904",147,3837,3838
"2877511904",147,3836,3837
"2877511904",147,3835,3836
"2877511904",147,3834,3835
"2877511904",147,3833,3834
"2877511904",147,3832,3833
"2877511904",147,3831,3832
"2877511904",147,3830,3831
"2877511904",147,3829,3830
"2877511904",147,3828,3829
"2877511904",147,3827,3828
"2877511904",147,3826,3827
"2877511904",147,3825,3826
"2877511904",147,3824,3825
"2877511904",147,3823,3824
"2667528132",148,4000,148
"2667528132",148,3999,4000
"2667528132",148,3995,3999
"2667528132",148,3994,3995
"2667528132",148,3992,3994
"2667528132",148,3991,3992
"2667528132",148,3990,3991
"2667528132",148,3989,3990
"2667528132",148,3988,3989
"2667528132",148,3987,3988
"2667528132",148,3986,3987
"2667528132",148,3962,3986
"2667528132",148,3961,3962
"2667528132",148,3960,3961
"2667528132",148,3844,3960
"2667528132",148,3843,3844
"2667528132",148,3842,3843
"2667528132",148,3841,3842
"2667528132",148,3840,3841
"2667528132",148,3839,3840
"2667528132",148,3838,3839
"2667528132",148,3837,3838
"2667528132",148,3836,3837
"2667528132",148,3835,3836
"2667528132",148,3834,3835
"2667528132",148,3833,3834
"2667528132",148,3832,3833
"2667528132",148,3831,3832
"2667528132",148,3830,3831
"2667528132",148,3829,3830
"2667528132",148,3828,3829
"2667528132",148,3827,3828
"2667528132",148,3826,3827
"2667528132",148,3825,3826
"2667528132",148,3824,3825
"2667528132",148,3823,3824
"2937316031",149,4000,149
"2937316031",149,3999,4000
"2937316031",149,3995,3999
"2937316031",149,3994,3995
"2937316031",149,3992,3994
"2937316031",149,3991,3992
"2937316031",149,3990,3991
"2937316031",149,3989,3990
"2937316031",149,3988,3989
"2937316031",149,3987,3988
"2937316031",149,3986,3987
"2937316031",149,3962,3986
"2937316031",149,3961,3962
"2937316031",149,3960,3961
"2937316031",149,3844,3960
"2937316031",149,3843,3844
"2937316031",149,3842,3843
"2937316031",149,3841,3842
"2937316031",149,3840,3841
"2937316031",149,3839,3840
"2937316031",149,3838,3839
"2937316031",149,3837,3838
"2937316031",149,3836,3837
"2937316031",149,3835,3836
"2937316031",149,3834,3835
"2937316031",149,3833,3834
"2937316031",149,3832,3833
"2937316031",149,3831,3832
"2937316031",149,3830,3831
"2937316031",149,3829,3830
"2937316031",149,3828,3829
"2937316031",149,3827,3828
"2937316031",149,3826,3827
"2937316031",149,3825,3826
"2937316031",149,3824,3825
"2937316031",149,3823,3824
"2657245104",150,4001,150
"2657245104",150,3999,4001
"2657245104",150,3995,3999
"2657245104",150,3994,3995
"2657245104",150,3992,3994
"2657245104",150,3991,3992
"2657245104",150,3990,3991
"2657245104",150,3989,3990
"2657245104",150,3988,3989
"2657245104",150,3987,3988
"2657245104",150,3986,3987
"2657245104",150,3962,3986
"2657245104",150,3961,3962
"2657245104",150,3960,3961
"2657245104",150,3844,3960
"2657245104",150,3843,3844
"2657245104",150,3842,3843
"2657245104",150,3841,3842
"2657245104",150,3840,3841
"2657245104",150,3839,3840
"2657245104",150,3838,3839
"2657245104",150,3837,3838
"2657245104",150,3836,3837
"2657245104",150,3835,3836
"2657245104",150,3834,3835
"2657245104",150,3833,3834
"2657245104",150,3832,3833
"2657245104",150,3831,3832
"2657245104",150,3830,3831
"2657245104",150,3829,3830
"2657245104",150,3828,3829
"2657245104",150,3827,3828
"2657245104",150,3826,3827
"2657245104",150,3825,3826
"2657245104",150,3824,3825
"2657245104",150,3823,3824
"643886051",151,4002,151
"643886051",151,4001,4002
"643886051",151,3999,4001
"643886051",151,3995,3999
"643886051",151,3994,3995
"643886051",151,3992,3994
"643886051",151,3991,3992
"643886051",151,3990,3991
"643886051",151,3989,3990
"643886051",151,3988,3989
"643886051",151,3987,3988
"643886051",151,3986,3987
"643886051",151,3962,3986
"643886051",151,3961,3962
"643886051",151,3960,3961
"643886051",151,3844,3960
"643886051",151,3843,3844
"643886051",151,3842,3843
"643886051",151,3841,3842
"643886051",151,3840,3841
"643886051",151,3839,3840
"643886051",151,3838,3839
"643886051",151,3837,3838
"643886051",151,3836,3837
"643886051",151,3835,3836
"643886051",151,3834,3835
"643886051",151,3833,3834
"643886051",151,3832,3833
"643886051",151,3831,3832
"643886051",151,3830,3831
"643886051",151,3829,3830
"643886051",151,3828,3829
"643886051",151,3827,3828
"643886051",151,3826,3827
"643886051",151,3825,3826
"643886051",151,3824,3825
"643886051",151,3823,3824
"642555134",152,4002,152
"642555134",152,4001,4002
"642555134",152,3999,4001
"642555134",152,3995,3999
"642555134",152,3994,3995
"642555134",152,3992,3994
"642555134",152,3991,3992
"642555134",152,3990,3991
"642555134",152,3989,3990
"642555134",152,3988,3989
"642555134",152,3987,3988
"642555134",152,3986,3987
"642555134",152,3962,3986
"642555134",152,3961,3962
"642555134",152,3960,3961
"642555134",152,3844,3960
"642555134",152,3843,3844
"642555134",152,3842,3843
"642555134",152,3841,3842
"642555134",152,3840,3841
"642555134",152,3839,3840
"642555134",152,3838,3839
"642555134",152,3837,3838
"642555134",152,3836,3837
"642555134",152,3835,3836
"642555134",152,3834,3835
"642555134",152,3833,3834
"642555134",152,3832,3833
"642555134",152,3831,3832
"642555134",152,3830,3831
"642555134",152,3829,3830
"642555134",152,3828,3829
"642555134",152,3827,3828
"642555134",152,3826,3827
"642555134",152,3825,3826
"642555134",152,3824,3825
"642555134",152,3823,3824
"2700989135",153,4005,153
"2700989135",153,4004,4005
"2700989135",153,4003,4004
"2700989135",153,3994,4003
"2700989135",153,3992,3994
"2700989135",153,3991,3992
"2700989135",153,3990,3991
"2700989135",153,3989,3990
"2700989135",153,3988,3989
"2700989135",153,3987,3988
"2700989135",153,3986,3987
"2700989135",153,3962,3986
"2700989135",153,3961,3962
"2700989135",153,3960,3961
"2700989135",153,3844,3960
"2700989135",153,3843,3844
"2700989135",153,3842,3843
"2700989135",153,3841,3842
"2700989135",153,3840,3841
"2700989135",153,3839,3840
"2700989135",153,3838,3839
"2700989135",153,3837,3838
"2700989135",153,3836,3837
"2700989135",153,3835,3836
"2700989135",153,3834,3835
"2700989135",153,3833,3834
"2700989135",153,3832,3833
"2700989135",153,3831,3832
"2700989135",153,3830,3831
"2700989135",153,3829,3830
"2700989135",153,3828,3829
"2700989135",153,3827,3828
"2700989135",153,3826,3827
"2700989135",153,3825,3826
"2700989135",153,3824,3825
"2700989135",153,3823,3824
"2660238387",154,4006,154
"2660238387",154,4005,4006
"2660238387",154,4004,4005
"2660238387",154,4003,4004
"2660238387",154,3994,4003
"2660238387",154,3992,3994
"2660238387",154,3991,3992
"2660238387",154,3990,3991
"2660238387",154,3989,3990
"2660238387",154,3988,3989
"2660238387",154,3987,3988
"2660238387",154,3986,3987
"2660238387",154,3962,3986
"2660238387",154,3961,3962
"2660238387",154,3960,3961
"2660238387",154,3844,3960
"2660238387",154,3843,3844
"2660238387",154,3842,3843
"2660238387",154,3841,3842
"2660238387",154,3840,3841
"2660238387",154,3839,3840
"2660238387",154,3838,3839
"2660238387",154,3837,3838
"2660238387",154,3836,3837
"2660238387",154,3835,3836
"2660238387",154,3834,3835
"2660238387",154,3833,3834
"2660238387",154,3832,3833
"2660238387",154,3831,3832
"2660238387",154,3830,3831
"2660238387",154,3829,3830
"2660238387",154,3828,3829
"2660238387",154,3827,3828
"2660238387",154,3826,3827
"2660238387",154,3825,3826
"2660238387",154,3824,3825
"2660238387",154,3823,3824
"2657245084",155,4006,155
"2657245084",155,4005,4006
"2657245084",155,4004,4005
"2657245084",155,4003,4004
"2657245084",155,3994,4003
"2657245084",155,3992,3994
"2657245084",155,3991,3992
"2657245084",155,3990,3991
"2657245084",155,3989,3990
"2657245084",155,3988,3989
"2657245084",155,3987,3988
"2657245084",155,3986,3987
"2657245084",155,3962,3986
"2657245084",155,3961,3962
"2657245084",155,3960,3961
"2657245084",155,3844,3960
"2657245084",155,3843,3844
"2657245084",155,3842,3843
"2657245084",155,3841,3842
"2657245084",155,3840,3841
"2657245084",155,3839,3840
"2657245084",155,3838,3839
"2657245084",155,3837,3838
"2657245084",155,3836,3837
"2657245084",155,3835,3836
"2657245084",155,3834,3835
"2657245084",155,3833,3834
"2657245084",155,3832,3833
"2657245084",155,3831,3832
"2657245084",155,3830,3831
"2657245084",155,3829,3830
"2657245084",155,3828,3829
"2657245084",155,3827,3828
"2657245084",155,3826,3827
"2657245084",155,3825,3826
"2657245084",155,3824,3825
"2657245084",155,3823,3824
"2663762931",156,4004,156
"2663762931",156,4003,4004
"2663762931",156,3994,4003
"2663762931",156,3992,3994
"2663762931",156,3991,3992
"2663762931",156,3990,3991
"2663762931",156,3989,3990
"2663762931",156,3988,3989
"2663762931",156,3987,3988
"2663762931",156,3986,3987
"2663762931",156,3962,3986
"2663762931",156,3961,3962
"2663762931",156,3960,3961
"2663762931",156,3844,3960
"2663762931",156,3843,3844
"2663762931",156,3842,3843
"2663762931",156,3841,3842
"2663762931",156,3840,3841
"2663762931",156,3839,3840
"2663762931",156,3838,3839
"2663762931",156,3837,3838
"2663762931",156,3836,3837
"2663762931",156,3835,3836
"2663762931",156,3834,3835
"2663762931",156,3833,3834
"2663762931",156,3832,3833
"2663762931",156,3831,3832
"2663762931",156,3830,3831
"2663762931",156,3829,3830
"2663762931",156,3828,3829
"2663762931",156,3827,3828
"2663762931",156,3826,3827
"2663762931",156,3825,3826
"2663762931",156,3824,3825
"2663762931",156,3823,3824
"2700989145",157,4007,157
"2700989145",157,4003,4007
"2700989145",157,3994,4003
"2700989145",157,3992,3994
"2700989145",157,3991,3992
"2700989145",157,3990,3991
"2700989145",157,3989,3990
"2700989145",157,3988,3989
"2700989145",157,3987,3988
"2700989145",157,3986,3987
"2700989145",157,3962,3986
"2700989145",157,3961,3962
"2700989145",157,3960,3961
"2700989145",157,3844,3960
"2700989145",157,3843,3844
"2700989145",157,3842,3843
"2700989145",157,3841,3842
"2700989145",157,3840,3841
"2700989145",157,3839,3840
"2700989145",157,3838,3839
"2700989145",157,3837,3838
"2700989145",157,3836,3837
"2700989145",157,3835,3836
"2700989145",157,3834,3835
"2700989145",157,3833,3834
"2700989145",157,3832,3833
"2700989145",157,3831,3832
"2700989145",157,3830,3831
"2700989145",157,3829,3830
"2700989145",157,3828,3829
"2700989145",157,3827,3828
"2700989145",157,3826,3827
"2700989145",157,3825,3826
"2700989145",157,3824,3825
"2700989145",157,3823,3824
"2671180369",158,4007,158
"2671180369",158,4003,4007
"2671180369",158,3994,4003
"2671180369",158,3992,3994
"2671180369",158,3991,3992
"2671180369",158,3990,3991
"2671180369",158,3989,3990
"2671180369",158,3988,3989
"2671180369",158,3987,3988
"2671180369",158,3986,3987
"2671180369",158,3962,3986
"2671180369",158,3961,3962
"2671180369",158,3960,3961
"2671180369",158,3844,3960
"2671180369",158,3843,3844
"2671180369",158,3842,3843
"2671180369",158,3841,3842
"2671180369",158,3840,3841
"2671180369",158,3839,3840
"2671180369",158,3838,3839
"2671180369",158,3837,3838
"2671180369",158,3836,3837
"2671180369",158,3835,3836
"2671180369",158,3834,3835
"2671180369",158,3833,3834
"2671180369",158,3832,3833
"2671180369",158,3831,3832
"2671180369",158,3830,3831
"2671180369",158,3829,3830
"2671180369",158,3828,3829
"2671180369",158,3827,3828
"2671180369",158,3826,3827
"2671180369",158,3825,3826
"2671180369",158,3824,3825
"2671180369",158,3823,3824
"2660238052",159,4010,159
"2660238052",159,4009,4010
"2660238052",159,4008,4009
"2660238052",159,3991,4008
"2660238052",159,3990,3991
"2660238052",159,3989,3990
"2660238052",159,3988,3989
"2660238052",159,3987,3988
"2660238052",159,3986,3987
"2660238052",159,3962,3986
"2660238052",159,3961,3962
"2660238052",159,3960,3961
"2660238052",159,3844,3960
"2660238052",159,3843,3844
"2660238052",159,3842,3843
"2660238052",159,3841,3842
"2660238052",159,3840,3841
"2660238052",159,3839,3840
"2660238052",159,3838,3839
"2660238052",159,3837,3838
"2660238052",159,3836,3837
"2660238052",159,3835,3836
"2660238052",159,3834,3835
"2660238052",159,3833,3834
"2660238052",159,3832,3833
"2660238052",159,3831,3832
"2660238052",159,3830,3831
"2660238052",159,3829,3830
"2660238052",159,3828,3829
"2660238052",159,3827,3828
"2660238052",159,3826,3827
"2660238052",159,3825,3826
"2660238052",159,3824,3825
"2660238052",159,3823,3824
"643886048",160,4012,160
"643886048",160,4011,4012
"643886048",160,4010,4011
"643886048",160,4009,4010
"643886048",160,4008,4009
"643886048",160,3991,4008
"643886048",160,3990,3991
"643886048",160,3989,3990
"643886048",160,3988,3989
"643886048",160,3987,3988
"643886048",160,3986,3987
"643886048",160,3962,3986
"643886048",160,3961,3962
"643886048",160,3960,3961
"643886048",160,3844,3960
"643886048",160,3843,3844
"643886048",160,3842,3843
"643886048",160,3841,3842
"643886048",160,3840,3841
"643886048",160,3839,3840
"643886048",160,3838,3839
"643886048",160,3837,3838
"643886048",160,3836,3837
"643886048",160,3835,3836
"643886048",160,3834,3835
"643886048",160,3833,3834
"643886048",160,3832,3833
"643886048",160,3831,3832
"643886048",160,3830,3831
"643886048",160,3829,3830
"643886048",160,3828,3829
"643886048",160,3827,3828
"643886048",160,3826,3827
"643886048",160,3825,3826
"643886048",160,3824,3825
"643886048",160,3823,3824
"2663763074",161,4013,161
"2663763074",161,4012,4013
"2663763074",161,4011,4012
"2663763074",161,4010,4011
"2663763074",161,4009,4010
"2663763074",161,4008,4009
"2663763074",161,3991,4008
"2663763074",161,3990,3991
"2663763074",161,3989,3990
"2663763074",161,3988,3989
"2663763074",161,3987,3988
"2663763074",161,3986,3987
"2663763074",161,3962,3986
"2663763074",161,3961,3962
"2663763074",161,3960,3961
"2663763074",161,3844,3960
"2663763074",161,3843,3844
"2663763074",161,3842,3843
"2663763074",161,3841,3842
"2663763074",161,3840,3841
"2663763074",161,3839,3840
"2663763074",161,3838,3839
"2663763074",161,3837,3838
"2663763074",161,3836,3837
"2663763074",161,3835,3836
"2663763074",161,3834,3835
"2663763074",161,3833,3834
"2663763074",161,3832,3833
"2663763074",161,3831,3832
"2663763074",161,3830,3831
"2663763074",161,3829,3830
"2663763074",161,3828,3829
"2663763074",161,3827,3828
"2663763074",161,3826,3827
"2663763074",161,3825,3826
"2663763074",161,3824,3825
"2663763074",161,3823,3824
"2700989116",162,4014,162
"2700989116",162,4013,4014
"2700989116",162,4012,4013
"2700989116",162,4011,4012
"2700989116",162,4010,4011
"2700989116",162,4009,4010
"2700989116",162,4008,4009
"2700989116",162,3991,4008
"2700989116",162,3990,3991
"2700989116",162,3989,3990
"2700989116",162,3988,3989
"2700989116",162,3987,3988
"2700989116",162,3986,3987
"2700989116",162,3962,3986
"2700989116",162,3961,3962
"2700989116",162,3960,3961
"2700989116",162,3844,3960
"2700989116",162,3843,3844
"2700989116",162,3842,3843
"2700989116",162,3841,3842
"2700989116",162,3840,3841
"2700989116",162,3839,3840
"2700989116",162,3838,3839
"2700989116",162,3837,3838
"2700989116",162,3836,3837
"2700989116",162,3835,3836
"2700989116",162,3834,3835
"2700989116",162,3833,3834
"2700989116",162,3832,3833
"2700989116",162,3831,3832
"2700989116",162,3830,3831
"2700989116",162,3829,3830
"2700989116",162,3828,3829
"2700989116",162,3827,3828
"2700989116",162,3826,3827
"2700989116",162,3825,3826
"2700989116",162,3824,3825
"2700989116",162,3823,3824
"2660238151",163,4014,163
"2660238151",163,4013,4014
"2660238151",163,4012,4013
"2660238151",163,4011,4012
"2660238151",163,4010,4011
"2660238151",163,4009,4010
"2660238151",163,4008,4009
"2660238151",163,3991,4008
"2660238151",163,3990,3991
"2660238151",163,3989,3990
"2660238151",163,3988,3989
"2660238151",163,3987,3988
"2660238151",163,3986,3987
"2660238151",163,3962,3986
"2660238151",163,3961,3962
"2660238151",163,3960,3961
"2660238151",163,3844,3960
"2660238151",163,3843,3844
"2660238151",163,3842,3843
"2660238151",163,3841,3842
"2660238151",163,3840,3841
"2660238151",163,3839,3840
"2660238151",163,3838,3839
"2660238151",163,3837,3838
"2660238151",163,3836,3837
"2660238151",163,3835,3836
"2660238151",163,3834,3835
"2660238151",163,3833,3834
"2660238151",163,3832,3833
"2660238151",163,3831,3832
"2660238151",163,3830,3831
"2660238151",163,3829,3830
"2660238151",163,3828,3829
"2660238151",163,3827,3828
"2660238151",163,3826,3827
"2660238151",163,3825,3826
"2660238151",163,3824,3825
"2660238151",163,3823,3824
"2585427875",164,4016,164
"2585427875",164,4015,4016
"2585427875",164,4011,4015
"2585427875",164,4010,4011
"2585427875",164,4009,4010
"2585427875",164,4008,4009
"2585427875",164,3991,4008
"2585427875",164,3990,3991
"2585427875",164,3989,3990
"2585427875",164,3988,3989
"2585427875",164,3987,3988
"2585427875",164,3986,3987
"2585427875",164,3962,3986
"2585427875",164,3961,3962
"2585427875",164,3960,3961
"2585427875",164,3844,3960
"2585427875",164,3843,3844
"2585427875",164,3842,3843
"2585427875",164,3841,3842
"2585427875",164,3840,3841
"2585427875",164,3839,3840
"2585427875",164,3838,3839
"2585427875",164,3837,3838
"2585427875",164,3836,3837
"2585427875",164,3835,3836
"2585427875",164,3834,3835
"2585427875",164,3833,3834
"2585427875",164,3832,3833
"2585427875",164,3831,3832
"2585427875",164,3830,3831
"2585427875",164,3829,3830
"2585427875",164,3828,3829
"2585427875",164,3827,3828
"2585427875",164,3826,3827
"2585427875",164,3825,3826
"2585427875",164,3824,3825
"2585427875",164,3823,3824
"2667527581",165,4016,165
"2667527581",165,4015,4016
"2667527581",165,4011,4015
"2667527581",165,4010,4011
"2667527581",165,4009,4010
"2667527581",165,4008,4009
"2667527581",165,3991,4008
"2667527581",165,3990,3991
"2667527581",165,3989,3990
"2667527581",165,3988,3989
"2667527581",165,3987,3988
"2667527581",165,3986,3987
"2667527581",165,3962,3986
"2667527581",165,3961,3962
"2667527581",165,3960,3961
"2667527581",165,3844,3960
"2667527581",165,3843,3844
"2667527581",165,3842,3843
"2667527581",165,3841,3842
"2667527581",165,3840,3841
"2667527581",165,3839,3840
"2667527581",165,3838,3839
"2667527581",165,3837,3838
"2667527581",165,3836,3837
"2667527581",165,3835,3836
"2667527581",165,3834,3835
"2667527581",165,3833,3834
"2667527581",165,3832,3833
"2667527581",165,3831,3832
"2667527581",165,3830,3831
"2667527581",165,3829,3830
"2667527581",165,3828,3829
"2667527581",165,3827,3828
"2667527581",165,3826,3827
"2667527581",165,3825,3826
"2667527581",165,3824,3825
"2667527581",165,3823,3824
"2667527649",166,4015,166
"2667527649",166,4011,4015
"2667527649",166,4010,4011
"2667527649",166,4009,4010
"2667527649",166,4008,4009
"2667527649",166,3991,4008
"2667527649",166,3990,3991
"2667527649",166,3989,3990
"2667527649",166,3988,3989
"2667527649",166,3987,3988
"2667527649",166,3986,3987
"2667527649",166,3962,3986
"2667527649",166,3961,3962
"2667527649",166,3960,3961
"2667527649",166,3844,3960
"2667527649",166,3843,3844
"2667527649",166,3842,3843
"2667527649",166,3841,3842
"2667527649",166,3840,3841
"2667527649",166,3839,3840
"2667527649",166,3838,3839
"2667527649",166,3837,3838
"2667527649",166,3836,3837
"2667527649",166,3835,3836
"2667527649",166,3834,3835
"2667527649",166,3833,3834
"2667527649",166,3832,3833
"2667527649",166,3831,3832
"2667527649",166,3830,3831
"2667527649",166,3829,3830
"2667527649",166,3828,3829
"2667527649",166,3827,3828
"2667527649",166,3826,3827
"2667527649",166,3825,3826
"2667527649",166,3824,3825
"2667527649",166,3823,3824
"2667527822",167,4009,167
"2667527822",167,4008,4009
"2667527822",167,3991,4008
"2667527822",167,3990,3991
"2667527822",167,3989,3990
"2667527822",167,3988,3989
"2667527822",167,3987,3988
"2667527822",167,3986,3987
"2667527822",167,3962,3986
"2667527822",167,3961,3962
"2667527822",167,3960,3961
"2667527822",167,3844,3960
"2667527822",167,3843,3844
"2667527822",167,3842,3843
"2667527822",167,3841,3842
"2667527822",167,3840,3841
"2667527822",167,3839,3840
"2667527822",167,3838,3839
"2667527822",167,3837,3838
"2667527822",167,3836,3837
"2667527822",167,3835,3836
"2667527822",167,3834,3835
"2667527822",167,3833,3834
"2667527822",167,3832,3833
"2667527822",167,3831,3832
"2667527822",167,3830,3831
"2667527822",167,3829,3830
"2667527822",167,3828,3829
"2667527822",167,3827,3828
"2667527822",167,3826,3827
"2667527822",167,3825,3826
"2667527822",167,3824,3825
"2667527822",167,3823,3824
"2675903387",168,4021,168
"2675903387",168,4020,4021
"2675903387",168,4019,4020
"2675903387",168,4018,4019
"2675903387",168,4017,4018
"2675903387",168,4008,4017
"2675903387",168,3991,4008
"2675903387",168,3990,3991
"2675903387",168,3989,3990
"2675903387",168,3988,3989
"2675903387",168,3987,3988
"2675903387",168,3986,3987
"2675903387",168,3962,3986
"2675903387",168,3961,3962
"2675903387",168,3960,3961
"2675903387",168,3844,3960
"2675903387",168,3843,3844
"2675903387",168,3842,3843
"2675903387",168,3841,3842
"2675903387",168,3840,3841
"2675903387",168,3839,3840
"2675903387",168,3838,3839
"2675903387",168,3837,3838
"2675903387",168,3836,3837
"2675903387",168,3835,3836
"2675903387",168,3834,3835
"2675903387",168,3833,3834
"2675903387",168,3832,3833
"2675903387",168,3831,3832
"2675903387",168,3830,3831
"2675903387",168,3829,3830
"2675903387",168,3828,3829
"2675903387",168,3827,3828
"2675903387",168,3826,3827
"2675903387",168,3825,3826
"2675903387",168,3824,3825
"2675903387",168,3823,3824
"2806310833",169,4021,169
"2806310833",169,4020,4021
"2806310833",169,4019,4020
"2806310833",169,4018,4019
"2806310833",169,4017,4018
"2806310833",169,4008,4017
"2806310833",169,3991,4008
"2806310833",169,3990,3991
"2806310833",169,3989,3990
"2806310833",169,3988,3989
"2806310833",169,3987,3988
"2806310833",169,3986,3987
"2806310833",169,3962,3986
"2806310833",169,3961,3962
